user_id,session_id,event_time,event_type,product_id,sales_amount,device_type,channel,user_signup_date,session_duration,product_category,discount_applied,acquisition_cost,traffic_source,payment_method,user_segment,test_group,gender,age,city,membership_type,product_rating,product_review,in_stock
user_225,session_20495,28/10/23 01:10,checkout,prod_79,,Tablet,Email,09/02/23,852,Clothing,TRUE,33.14,Email,Net Banking,returning,control,Female,49,Delhi,Silver,,,FALSE
user_225,session_20495,28/10/23 01:44,purchase,prod_97,539.82,Tablet,Email,09/02/23,852,Beauty,FALSE,33.14,Email,UPI,returning,control,Female,49,Delhi,Silver,2.2,Good,TRUE
user_225,session_20495,28/10/23 02:37,feature_used,feature_4,539.82,Tablet,Email,09/02/23,852,,FALSE,33.14,Email,UPI,returning,control,Female,49,Delhi,Silver,2.2,Good,TRUE
user_226,session_33797,26/12/23 00:00,login,,,Tablet,Email,12/03/23,394,,,13.33,Paid,,new,test,Female,47,Chennai,Platinum,,,
user_226,session_33797,26/12/23 00:14,home,prod_46,,Tablet,Email,12/03/23,394,Electronics,FALSE,13.33,Paid,,new,test,Female,47,Chennai,Platinum,,,TRUE
user_226,session_33797,26/12/23 00:56,add_to_cart,prod_49,,Tablet,Email,12/03/23,394,Books,FALSE,13.33,Paid,Net Banking,new,test,Female,47,Chennai,Platinum,,,FALSE
user_226,session_33797,26/12/23 01:12,checkout,prod_38,,Tablet,Email,12/03/23,394,Home,FALSE,13.33,Paid,,new,test,Female,47,Chennai,Platinum,,,FALSE
user_226,session_33797,26/12/23 01:51,purchase,prod_14,500.17,Tablet,Email,12/03/23,394,Electronics,FALSE,13.33,Paid,UPI,new,test,Female,47,Chennai,Platinum,2.9,Poor,FALSE
user_226,session_33797,26/12/23 01:59,feature_used,feature_9,500.17,Tablet,Email,12/03/23,394,,FALSE,13.33,Paid,UPI,new,test,Female,47,Chennai,Platinum,2.9,Poor,FALSE
user_226,session_33797,26/12/23 02:56,feature_reused,feature_9,500.17,Tablet,Email,12/03/23,394,,FALSE,13.33,Paid,UPI,new,test,Female,47,Chennai,Platinum,2.9,Poor,FALSE
user_227,session_19982,16/01/24 00:00,login,,,Tablet,Email,27/01/23,2477,,,28.1,Paid,,high_value,test,Female,46,Hyderabad,Gold,,,
user_227,session_19982,16/01/24 00:46,home,prod_50,,Tablet,Email,27/01/23,2477,Clothing,TRUE,28.1,Paid,UPI,high_value,test,Female,46,Hyderabad,Gold,,,FALSE
user_227,session_19982,16/01/24 01:27,add_to_cart,prod_13,,Tablet,Email,27/01/23,2477,Home,TRUE,28.1,Paid,Net Banking,high_value,test,Female,46,Hyderabad,Gold,,,FALSE
user_228,session_21932,02/10/24 00:00,login,,,Tablet,Email,17/11/23,1485,,,12.09,Paid,,new,control,Other,25,Mumbai,Silver,,,
user_228,session_21932,02/10/24 00:52,home,prod_20,,Tablet,Email,17/11/23,1485,Books,TRUE,12.09,Paid,Credit Card,new,control,Other,25,Mumbai,Silver,,,FALSE
user_228,session_21932,02/10/24 01:22,view_product,prod_90,,Tablet,Email,17/11/23,1485,Home,TRUE,12.09,Paid,,new,control,Other,25,Mumbai,Silver,,,TRUE
user_228,session_21932,02/10/24 02:16,purchase,prod_64,673.1,Tablet,Email,17/11/23,1485,Electronics,FALSE,12.09,Paid,UPI,new,control,Other,25,Mumbai,Silver,1.8,,FALSE
user_229,session_50993,22/12/23 00:00,login,,,Tablet,Email,20/02/23,2396,,,17.77,Social,,high_value,test,Other,45,Chennai,Silver,,,
user_229,session_50993,22/12/23 00:33,home,prod_57,,Tablet,Email,20/02/23,2396,Books,FALSE,17.77,Social,Net Banking,high_value,test,Other,45,Chennai,Silver,,,FALSE
user_229,session_50993,22/12/23 01:06,view_product,prod_43,,Tablet,Email,20/02/23,2396,Beauty,FALSE,17.77,Social,UPI,high_value,test,Other,45,Chennai,Silver,,,TRUE
user_229,session_50993,22/12/23 01:19,add_to_cart,prod_45,,Tablet,Email,20/02/23,2396,Home,FALSE,17.77,Social,Net Banking,high_value,test,Other,45,Chennai,Silver,,,FALSE
user_230,session_34302,20/12/23 00:00,login,,,Mobile,Referral,19/11/23,2867,,,3.8,Organic,,returning,control,Other,58,Bangalore,Silver,,,
user_230,session_34302,20/12/23 00:53,home,prod_11,,Mobile,Referral,19/11/23,2867,Clothing,FALSE,3.8,Organic,,returning,control,Other,58,Bangalore,Silver,,,TRUE
user_230,session_34302,20/12/23 01:50,view_product,prod_23,,Mobile,Referral,19/11/23,2867,Beauty,TRUE,3.8,Organic,,returning,control,Other,58,Bangalore,Silver,,,TRUE
user_230,session_34302,20/12/23 02:43,add_to_cart,prod_89,,Mobile,Referral,19/11/23,2867,Clothing,TRUE,3.8,Organic,Net Banking,returning,control,Other,58,Bangalore,Silver,,,FALSE
user_230,session_34302,20/12/23 03:33,checkout,prod_95,,Mobile,Referral,19/11/23,2867,Beauty,FALSE,3.8,Organic,,returning,control,Other,58,Bangalore,Silver,,,FALSE
user_230,session_34302,20/12/23 04:18,purchase,prod_67,840.84,Mobile,Referral,19/11/23,2867,Electronics,TRUE,3.8,Organic,,returning,control,Other,58,Bangalore,Silver,2.1,Average,FALSE
user_231,session_10269,30/12/23 00:00,login,,,Mobile,Organic,25/04/23,1812,,,33.34,Paid,,new,control,Other,48,Delhi,Gold,,,
user_231,session_10269,30/12/23 00:26,view_product,prod_35,,Mobile,Organic,25/04/23,1812,Beauty,TRUE,33.34,Paid,Credit Card,new,control,Other,48,Delhi,Gold,,,FALSE
user_231,session_10269,30/12/23 01:14,add_to_cart,prod_25,,Mobile,Organic,25/04/23,1812,Clothing,FALSE,33.34,Paid,UPI,new,control,Other,48,Delhi,Gold,,,TRUE
user_232,session_61697,04/05/24 00:00,login,,,Desktop,Referral,14/05/23,1987,,,27.37,Social,,returning,control,Female,58,Chennai,Platinum,,,
user_232,session_61697,04/05/24 00:57,home,prod_86,,Desktop,Referral,14/05/23,1987,Electronics,FALSE,27.37,Social,,returning,control,Female,58,Chennai,Platinum,,,TRUE
user_232,session_61697,04/05/24 01:04,view_product,prod_51,,Desktop,Referral,14/05/23,1987,Home,FALSE,27.37,Social,UPI,returning,control,Female,58,Chennai,Platinum,,,FALSE
user_232,session_61697,04/05/24 01:30,feature_used,feature_7,,Desktop,Referral,14/05/23,1987,,FALSE,27.37,Social,UPI,returning,control,Female,58,Chennai,Platinum,,,FALSE
user_232,session_61697,04/05/24 02:03,feature_reused,feature_7,,Desktop,Referral,14/05/23,1987,,FALSE,27.37,Social,UPI,returning,control,Female,58,Chennai,Platinum,,,FALSE
user_233,session_72240,03/06/23 00:00,login,,,Mobile,Organic,01/05/23,1040,,,4.73,Paid,,high_value,test,Other,51,Mumbai,Platinum,,,
user_233,session_72240,03/06/23 00:45,home,prod_38,,Mobile,Organic,01/05/23,1040,Home,TRUE,4.73,Paid,UPI,high_value,test,Other,51,Mumbai,Platinum,,,TRUE
user_233,session_72240,03/06/23 01:24,view_product,prod_3,,Mobile,Organic,01/05/23,1040,Beauty,TRUE,4.73,Paid,UPI,high_value,test,Other,51,Mumbai,Platinum,,,TRUE
user_233,session_72240,03/06/23 02:02,checkout,prod_13,,Mobile,Organic,01/05/23,1040,Beauty,TRUE,4.73,Paid,,high_value,test,Other,51,Mumbai,Platinum,,,TRUE
user_233,session_72240,03/06/23 02:17,purchase,prod_35,785,Mobile,Organic,01/05/23,1040,Clothing,TRUE,4.73,Paid,UPI,high_value,test,Other,51,Mumbai,Platinum,1.6,,FALSE
user_233,session_72240,03/06/23 03:03,feature_used,feature_4,785,Mobile,Organic,01/05/23,1040,,TRUE,4.73,Paid,UPI,high_value,test,Other,51,Mumbai,Platinum,1.6,,FALSE
user_233,session_72240,03/06/23 03:05,feature_reused,feature_4,785,Mobile,Organic,01/05/23,1040,,TRUE,4.73,Paid,UPI,high_value,test,Other,51,Mumbai,Platinum,1.6,,FALSE
user_234,session_43382,30/12/23 00:00,login,,,Tablet,Social,21/06/23,724,,,10.6,Email,,new,control,Female,35,Hyderabad,Platinum,,,
user_234,session_43382,30/12/23 00:25,home,prod_12,,Tablet,Social,21/06/23,724,Books,TRUE,10.6,Email,UPI,new,control,Female,35,Hyderabad,Platinum,,,FALSE
user_234,session_43382,30/12/23 00:38,view_product,prod_93,,Tablet,Social,21/06/23,724,Clothing,TRUE,10.6,Email,Credit Card,new,control,Female,35,Hyderabad,Platinum,,,FALSE
user_234,session_43382,30/12/23 01:29,add_to_cart,prod_62,,Tablet,Social,21/06/23,724,Beauty,TRUE,10.6,Email,,new,control,Female,35,Hyderabad,Platinum,,,TRUE
user_234,session_43382,30/12/23 02:21,purchase,prod_4,980.14,Tablet,Social,21/06/23,724,Beauty,TRUE,10.6,Email,UPI,new,control,Female,35,Hyderabad,Platinum,3.2,Good,FALSE
user_234,session_43382,30/12/23 02:41,feature_used,feature_3,980.14,Tablet,Social,21/06/23,724,,TRUE,10.6,Email,UPI,new,control,Female,35,Hyderabad,Platinum,3.2,Good,FALSE
user_234,session_43382,30/12/23 03:01,feature_reused,feature_3,980.14,Tablet,Social,21/06/23,724,,TRUE,10.6,Email,UPI,new,control,Female,35,Hyderabad,Platinum,3.2,Good,FALSE
user_235,session_33743,23/05/24 00:00,login,,,Tablet,Referral,08/07/23,2652,,,40.58,Organic,,new,control,Female,27,Mumbai,Silver,,,
user_235,session_33743,23/05/24 00:46,home,prod_58,,Tablet,Referral,08/07/23,2652,Beauty,TRUE,40.58,Organic,Credit Card,new,control,Female,27,Mumbai,Silver,,,FALSE
user_235,session_33743,23/05/24 01:13,view_product,prod_79,,Tablet,Referral,08/07/23,2652,Beauty,FALSE,40.58,Organic,Credit Card,new,control,Female,27,Mumbai,Silver,,,FALSE
user_235,session_33743,23/05/24 01:22,add_to_cart,prod_59,,Tablet,Referral,08/07/23,2652,Clothing,FALSE,40.58,Organic,Credit Card,new,control,Female,27,Mumbai,Silver,,,FALSE
user_235,session_33743,23/05/24 02:07,feature_used,feature_6,,Tablet,Referral,08/07/23,2652,,FALSE,40.58,Organic,Credit Card,new,control,Female,27,Mumbai,Silver,,,FALSE
user_235,session_33743,23/05/24 03:02,feature_reused,feature_6,,Tablet,Referral,08/07/23,2652,,FALSE,40.58,Organic,Credit Card,new,control,Female,27,Mumbai,Silver,,,FALSE
user_236,session_34746,03/01/24 00:00,login,,,Desktop,Email,27/03/23,1050,,,10.78,Referral,,new,test,Male,37,Hyderabad,Silver,,,
user_236,session_34746,03/01/24 00:32,home,prod_79,,Desktop,Email,27/03/23,1050,Home,TRUE,10.78,Referral,Credit Card,new,test,Male,37,Hyderabad,Silver,,,FALSE
user_237,session_90069,09/11/23 00:00,login,,,Mobile,Referral,12/08/23,2769,,,25.06,Organic,,returning,control,Other,25,Hyderabad,Platinum,,,
user_237,session_90069,09/11/23 00:26,home,prod_10,,Mobile,Referral,12/08/23,2769,Electronics,TRUE,25.06,Organic,Credit Card,returning,control,Other,25,Hyderabad,Platinum,,,FALSE
user_237,session_90069,09/11/23 01:18,view_product,prod_77,,Mobile,Referral,12/08/23,2769,Beauty,TRUE,25.06,Organic,Credit Card,returning,control,Other,25,Hyderabad,Platinum,,,TRUE
user_237,session_90069,09/11/23 01:25,checkout,prod_18,,Mobile,Referral,12/08/23,2769,Electronics,TRUE,25.06,Organic,Net Banking,returning,control,Other,25,Hyderabad,Platinum,,,TRUE
user_237,session_90069,09/11/23 02:15,feature_used,feature_5,,Mobile,Referral,12/08/23,2769,,TRUE,25.06,Organic,Net Banking,returning,control,Other,25,Hyderabad,Platinum,,,TRUE
user_237,session_90069,09/11/23 03:06,feature_reused,feature_5,,Mobile,Referral,12/08/23,2769,,TRUE,25.06,Organic,Net Banking,returning,control,Other,25,Hyderabad,Platinum,,,TRUE
user_238,session_92516,01/12/23 00:00,login,,,Mobile,Organic,05/10/23,1899,,,43.35,Organic,,new,test,Female,50,Chennai,Gold,,,
user_238,session_92516,01/12/23 00:14,home,prod_31,,Mobile,Organic,05/10/23,1899,Beauty,FALSE,43.35,Organic,UPI,new,test,Female,50,Chennai,Gold,,,FALSE
user_238,session_92516,01/12/23 01:03,view_product,prod_92,,Mobile,Organic,05/10/23,1899,Electronics,TRUE,43.35,Organic,UPI,new,test,Female,50,Chennai,Gold,,,TRUE
user_238,session_92516,01/12/23 01:20,add_to_cart,prod_59,,Mobile,Organic,05/10/23,1899,Books,FALSE,43.35,Organic,UPI,new,test,Female,50,Chennai,Gold,,,FALSE
user_239,session_50237,10/03/24 00:00,login,,,Tablet,Organic,01/05/23,1601,,,14.07,Paid,,returning,control,Female,41,Bangalore,Gold,,,
user_239,session_50237,10/03/24 00:47,home,prod_85,,Tablet,Organic,01/05/23,1601,Books,TRUE,14.07,Paid,UPI,returning,control,Female,41,Bangalore,Gold,,,TRUE
user_239,session_50237,10/03/24 01:20,view_product,prod_21,,Tablet,Organic,01/05/23,1601,Clothing,FALSE,14.07,Paid,UPI,returning,control,Female,41,Bangalore,Gold,,,FALSE
user_239,session_50237,10/03/24 01:32,add_to_cart,prod_39,,Tablet,Organic,01/05/23,1601,Electronics,FALSE,14.07,Paid,UPI,returning,control,Female,41,Bangalore,Gold,,,FALSE
user_239,session_50237,10/03/24 02:29,checkout,prod_4,,Tablet,Organic,01/05/23,1601,Beauty,TRUE,14.07,Paid,,returning,control,Female,41,Bangalore,Gold,,,TRUE
user_239,session_50237,10/03/24 03:26,feature_used,feature_2,,Tablet,Organic,01/05/23,1601,,TRUE,14.07,Paid,,returning,control,Female,41,Bangalore,Gold,,,TRUE
user_240,session_54601,23/03/24 00:00,login,,,Mobile,Organic,27/04/23,1541,,,44.07,Email,,returning,test,Other,33,Mumbai,Gold,,,
user_240,session_54601,23/03/24 00:04,home,prod_50,,Mobile,Organic,27/04/23,1541,Books,FALSE,44.07,Email,Net Banking,returning,test,Other,33,Mumbai,Gold,,,FALSE
user_240,session_54601,23/03/24 00:55,view_product,prod_46,,Mobile,Organic,27/04/23,1541,Electronics,TRUE,44.07,Email,Net Banking,returning,test,Other,33,Mumbai,Gold,,,TRUE
user_240,session_54601,23/03/24 01:51,add_to_cart,prod_16,,Mobile,Organic,27/04/23,1541,Home,TRUE,44.07,Email,UPI,returning,test,Other,33,Mumbai,Gold,,,FALSE
user_240,session_54601,23/03/24 01:52,feature_used,feature_1,,Mobile,Organic,27/04/23,1541,,TRUE,44.07,Email,UPI,returning,test,Other,33,Mumbai,Gold,,,FALSE
user_240,session_54601,23/03/24 02:20,feature_reused,feature_1,,Mobile,Organic,27/04/23,1541,,TRUE,44.07,Email,UPI,returning,test,Other,33,Mumbai,Gold,,,FALSE
user_241,session_16115,10/01/24 00:00,login,,,Mobile,Email,22/08/23,422,,,32.54,Paid,,new,test,Male,23,Hyderabad,Platinum,,,
user_241,session_16115,10/01/24 00:01,home,prod_13,,Mobile,Email,22/08/23,422,Clothing,TRUE,32.54,Paid,Net Banking,new,test,Male,23,Hyderabad,Platinum,,,FALSE
user_241,session_16115,10/01/24 00:48,view_product,prod_86,,Mobile,Email,22/08/23,422,Books,TRUE,32.54,Paid,,new,test,Male,23,Hyderabad,Platinum,,,FALSE
user_241,session_16115,10/01/24 00:51,add_to_cart,prod_74,,Mobile,Email,22/08/23,422,Beauty,FALSE,32.54,Paid,Net Banking,new,test,Male,23,Hyderabad,Platinum,,,FALSE
user_241,session_16115,10/01/24 01:03,feature_used,feature_3,,Mobile,Email,22/08/23,422,,FALSE,32.54,Paid,Net Banking,new,test,Male,23,Hyderabad,Platinum,,,FALSE
user_241,session_16115,10/01/24 01:19,feature_reused,feature_3,,Mobile,Email,22/08/23,422,,FALSE,32.54,Paid,Net Banking,new,test,Male,23,Hyderabad,Platinum,,,FALSE
user_242,session_12685,03/05/24 00:00,login,,,Tablet,Organic,27/06/23,2258,,,8.75,Paid,,returning,test,Male,34,Chennai,Platinum,,,
user_242,session_12685,03/05/24 00:27,home,prod_41,,Tablet,Organic,27/06/23,2258,Clothing,FALSE,8.75,Paid,Credit Card,returning,test,Male,34,Chennai,Platinum,,,FALSE
user_242,session_12685,03/05/24 01:11,add_to_cart,prod_89,,Tablet,Organic,27/06/23,2258,Electronics,TRUE,8.75,Paid,Net Banking,returning,test,Male,34,Chennai,Platinum,,,FALSE
user_242,session_12685,03/05/24 01:30,purchase,prod_14,384.35,Tablet,Organic,27/06/23,2258,Electronics,FALSE,8.75,Paid,Credit Card,returning,test,Male,34,Chennai,Platinum,2.7,Good,FALSE
user_243,session_17274,15/02/23 00:00,login,,,Desktop,Email,10/01/23,2314,,,5.07,Organic,,new,control,Male,21,Hyderabad,Silver,,,
user_243,session_17274,15/02/23 00:18,home,prod_54,,Desktop,Email,10/01/23,2314,Books,TRUE,5.07,Organic,Credit Card,new,control,Male,21,Hyderabad,Silver,,,FALSE
user_243,session_17274,15/02/23 00:40,checkout,prod_73,,Desktop,Email,10/01/23,2314,Home,TRUE,5.07,Organic,UPI,new,control,Male,21,Hyderabad,Silver,,,TRUE
user_243,session_17274,15/02/23 01:37,feature_used,feature_4,,Desktop,Email,10/01/23,2314,,TRUE,5.07,Organic,UPI,new,control,Male,21,Hyderabad,Silver,,,TRUE
user_243,session_17274,15/02/23 02:19,feature_reused,feature_4,,Desktop,Email,10/01/23,2314,,TRUE,5.07,Organic,UPI,new,control,Male,21,Hyderabad,Silver,,,TRUE
user_244,session_42497,25/05/24 00:00,login,,,Desktop,Referral,12/09/23,2357,,,22.34,Referral,,new,test,Female,53,Bangalore,Platinum,,,
user_244,session_42497,25/05/24 00:54,home,prod_64,,Desktop,Referral,12/09/23,2357,Clothing,TRUE,22.34,Referral,,new,test,Female,53,Bangalore,Platinum,,,TRUE
user_244,session_42497,25/05/24 01:10,view_product,prod_88,,Desktop,Referral,12/09/23,2357,Beauty,FALSE,22.34,Referral,UPI,new,test,Female,53,Bangalore,Platinum,,,TRUE
user_244,session_42497,25/05/24 01:22,purchase,prod_69,438.71,Desktop,Referral,12/09/23,2357,Beauty,TRUE,22.34,Referral,,new,test,Female,53,Bangalore,Platinum,4.5,,TRUE
user_244,session_42497,25/05/24 01:31,feature_used,feature_6,438.71,Desktop,Referral,12/09/23,2357,,TRUE,22.34,Referral,,new,test,Female,53,Bangalore,Platinum,4.5,,TRUE
user_245,session_63241,02/01/24 00:00,login,,,Mobile,Referral,27/09/23,2733,,,1.06,Referral,,returning,test,Female,38,Chennai,Silver,,,
user_245,session_63241,02/01/24 00:22,home,prod_45,,Mobile,Referral,27/09/23,2733,Electronics,FALSE,1.06,Referral,,returning,test,Female,38,Chennai,Silver,,,FALSE
user_245,session_63241,02/01/24 00:49,view_product,prod_91,,Mobile,Referral,27/09/23,2733,Electronics,TRUE,1.06,Referral,UPI,returning,test,Female,38,Chennai,Silver,,,TRUE
user_245,session_63241,02/01/24 01:28,add_to_cart,prod_45,,Mobile,Referral,27/09/23,2733,Electronics,FALSE,1.06,Referral,Credit Card,returning,test,Female,38,Chennai,Silver,,,TRUE
user_245,session_63241,02/01/24 02:06,checkout,prod_53,,Mobile,Referral,27/09/23,2733,Electronics,FALSE,1.06,Referral,Credit Card,returning,test,Female,38,Chennai,Silver,,,FALSE
user_245,session_63241,02/01/24 02:38,purchase,prod_8,547.9,Mobile,Referral,27/09/23,2733,Home,TRUE,1.06,Referral,Net Banking,returning,test,Female,38,Chennai,Silver,2.4,,FALSE
user_245,session_63241,02/01/24 02:54,feature_used,feature_3,547.9,Mobile,Referral,27/09/23,2733,,TRUE,1.06,Referral,Net Banking,returning,test,Female,38,Chennai,Silver,2.4,,FALSE
user_245,session_63241,02/01/24 03:14,feature_reused,feature_3,547.9,Mobile,Referral,27/09/23,2733,,TRUE,1.06,Referral,Net Banking,returning,test,Female,38,Chennai,Silver,2.4,,FALSE
user_246,session_37167,22/05/23 00:00,login,,,Mobile,Referral,21/04/23,792,,,25.93,Organic,,returning,control,Female,54,Chennai,Silver,,,
user_246,session_37167,22/05/23 00:39,home,prod_85,,Mobile,Referral,21/04/23,792,Home,FALSE,25.93,Organic,,returning,control,Female,54,Chennai,Silver,,,TRUE
user_246,session_37167,22/05/23 01:16,view_product,prod_37,,Mobile,Referral,21/04/23,792,Books,TRUE,25.93,Organic,,returning,control,Female,54,Chennai,Silver,,,TRUE
user_246,session_37167,22/05/23 02:13,add_to_cart,prod_28,,Mobile,Referral,21/04/23,792,Electronics,FALSE,25.93,Organic,,returning,control,Female,54,Chennai,Silver,,,TRUE
user_247,session_18569,05/03/23 00:00,login,,,Mobile,Email,01/01/23,154,,,23.6,Paid,,high_value,control,Other,20,Mumbai,Gold,,,
user_247,session_18569,05/03/23 00:18,home,prod_13,,Mobile,Email,01/01/23,154,Home,FALSE,23.6,Paid,Net Banking,high_value,control,Other,20,Mumbai,Gold,,,TRUE
user_247,session_18569,05/03/23 01:17,view_product,prod_54,,Mobile,Email,01/01/23,154,Electronics,FALSE,23.6,Paid,Credit Card,high_value,control,Other,20,Mumbai,Gold,,,TRUE
user_247,session_18569,05/03/23 01:40,add_to_cart,prod_33,,Mobile,Email,01/01/23,154,Electronics,FALSE,23.6,Paid,,high_value,control,Other,20,Mumbai,Gold,,,TRUE
user_247,session_18569,05/03/23 01:41,checkout,prod_82,,Mobile,Email,01/01/23,154,Electronics,FALSE,23.6,Paid,UPI,high_value,control,Other,20,Mumbai,Gold,,,FALSE
user_248,session_37210,10/09/24 00:00,login,,,Desktop,Paid,25/11/23,2428,,,7.6,Social,,new,test,Female,28,Delhi,Platinum,,,
user_248,session_37210,10/09/24 00:49,home,prod_21,,Desktop,Paid,25/11/23,2428,Books,FALSE,7.6,Social,,new,test,Female,28,Delhi,Platinum,,,TRUE
user_248,session_37210,10/09/24 01:32,add_to_cart,prod_64,,Desktop,Paid,25/11/23,2428,Home,FALSE,7.6,Social,Net Banking,new,test,Female,28,Delhi,Platinum,,,FALSE
user_248,session_37210,10/09/24 02:27,checkout,prod_77,,Desktop,Paid,25/11/23,2428,Beauty,FALSE,7.6,Social,,new,test,Female,28,Delhi,Platinum,,,FALSE
user_248,session_37210,10/09/24 03:04,feature_used,feature_8,,Desktop,Paid,25/11/23,2428,,FALSE,7.6,Social,,new,test,Female,28,Delhi,Platinum,,,FALSE
user_248,session_37210,10/09/24 03:22,feature_reused,feature_8,,Desktop,Paid,25/11/23,2428,,FALSE,7.6,Social,,new,test,Female,28,Delhi,Platinum,,,FALSE
user_249,session_47716,16/10/23 00:00,login,,,Mobile,Social,30/09/23,1848,,,45.47,Paid,,new,test,Male,43,Chennai,Gold,,,
user_249,session_47716,16/10/23 00:33,home,prod_45,,Mobile,Social,30/09/23,1848,Home,TRUE,45.47,Paid,Net Banking,new,test,Male,43,Chennai,Gold,,,FALSE
user_249,session_47716,16/10/23 01:17,view_product,prod_82,,Mobile,Social,30/09/23,1848,Books,FALSE,45.47,Paid,UPI,new,test,Male,43,Chennai,Gold,,,FALSE
user_249,session_47716,16/10/23 01:38,add_to_cart,prod_82,,Mobile,Social,30/09/23,1848,Clothing,FALSE,45.47,Paid,Net Banking,new,test,Male,43,Chennai,Gold,,,TRUE
user_249,session_47716,16/10/23 02:22,feature_used,feature_8,,Mobile,Social,30/09/23,1848,,FALSE,45.47,Paid,Net Banking,new,test,Male,43,Chennai,Gold,,,TRUE
user_249,session_47716,16/10/23 02:33,feature_reused,feature_8,,Mobile,Social,30/09/23,1848,,FALSE,45.47,Paid,Net Banking,new,test,Male,43,Chennai,Gold,,,TRUE
user_250,session_25792,22/02/24 00:00,login,,,Mobile,Social,30/03/23,2482,,,2.32,Social,,new,test,Other,54,Mumbai,Gold,,,
user_250,session_25792,22/02/24 00:59,home,prod_9,,Mobile,Social,30/03/23,2482,Electronics,TRUE,2.32,Social,,new,test,Other,54,Mumbai,Gold,,,TRUE
user_251,session_67710,04/01/24 00:00,login,,,Tablet,Referral,21/12/23,499,,,15.16,Organic,,high_value,control,Male,50,Hyderabad,Platinum,,,
user_251,session_67710,04/01/24 00:20,home,prod_69,,Tablet,Referral,21/12/23,499,Beauty,TRUE,15.16,Organic,UPI,high_value,control,Male,50,Hyderabad,Platinum,,,FALSE
user_251,session_67710,04/01/24 00:33,feature_used,feature_10,,Tablet,Referral,21/12/23,499,,TRUE,15.16,Organic,UPI,high_value,control,Male,50,Hyderabad,Platinum,,,FALSE
user_251,session_67710,04/01/24 01:31,feature_reused,feature_10,,Tablet,Referral,21/12/23,499,,TRUE,15.16,Organic,UPI,high_value,control,Male,50,Hyderabad,Platinum,,,FALSE
user_252,session_29380,04/08/23 00:00,login,,,Desktop,Organic,01/01/23,2596,,,28.29,Social,,high_value,control,Other,36,Hyderabad,Platinum,,,
user_252,session_29380,04/08/23 00:07,view_product,prod_6,,Desktop,Organic,01/01/23,2596,Beauty,FALSE,28.29,Social,,high_value,control,Other,36,Hyderabad,Platinum,,,FALSE
user_252,session_29380,04/08/23 01:01,add_to_cart,prod_35,,Desktop,Organic,01/01/23,2596,Beauty,TRUE,28.29,Social,,high_value,control,Other,36,Hyderabad,Platinum,,,TRUE
user_252,session_29380,04/08/23 01:51,checkout,prod_88,,Desktop,Organic,01/01/23,2596,Books,TRUE,28.29,Social,,high_value,control,Other,36,Hyderabad,Platinum,,,FALSE
user_253,session_55144,03/10/23 00:00,login,,,Desktop,Organic,27/05/23,851,,,15.06,Paid,,returning,test,Other,43,Bangalore,Silver,,,
user_253,session_55144,03/10/23 00:21,home,prod_74,,Desktop,Organic,27/05/23,851,Clothing,FALSE,15.06,Paid,Credit Card,returning,test,Other,43,Bangalore,Silver,,,TRUE
user_253,session_55144,03/10/23 00:45,view_product,prod_46,,Desktop,Organic,27/05/23,851,Electronics,FALSE,15.06,Paid,Net Banking,returning,test,Other,43,Bangalore,Silver,,,TRUE
user_253,session_55144,03/10/23 00:53,add_to_cart,prod_66,,Desktop,Organic,27/05/23,851,Clothing,FALSE,15.06,Paid,Credit Card,returning,test,Other,43,Bangalore,Silver,,,TRUE
user_253,session_55144,03/10/23 01:23,purchase,prod_97,882.11,Desktop,Organic,27/05/23,851,Books,FALSE,15.06,Paid,,returning,test,Other,43,Bangalore,Silver,4.5,Good,FALSE
user_253,session_55144,03/10/23 01:35,feature_used,feature_9,882.11,Desktop,Organic,27/05/23,851,,FALSE,15.06,Paid,,returning,test,Other,43,Bangalore,Silver,4.5,Good,FALSE
user_253,session_55144,03/10/23 01:38,feature_reused,feature_9,882.11,Desktop,Organic,27/05/23,851,,FALSE,15.06,Paid,,returning,test,Other,43,Bangalore,Silver,4.5,Good,FALSE
user_254,session_50119,12/10/23 00:00,login,,,Desktop,Social,27/06/23,1947,,,10.46,Social,,high_value,control,Female,27,Delhi,Gold,,,
user_254,session_50119,12/10/23 00:16,home,prod_58,,Desktop,Social,27/06/23,1947,Beauty,TRUE,10.46,Social,UPI,high_value,control,Female,27,Delhi,Gold,,,TRUE
user_254,session_50119,12/10/23 00:40,view_product,prod_72,,Desktop,Social,27/06/23,1947,Home,TRUE,10.46,Social,UPI,high_value,control,Female,27,Delhi,Gold,,,TRUE
user_254,session_50119,12/10/23 01:39,add_to_cart,prod_17,,Desktop,Social,27/06/23,1947,Clothing,FALSE,10.46,Social,Credit Card,high_value,control,Female,27,Delhi,Gold,,,TRUE
user_254,session_50119,12/10/23 02:08,checkout,prod_73,,Desktop,Social,27/06/23,1947,Books,FALSE,10.46,Social,Credit Card,high_value,control,Female,27,Delhi,Gold,,,FALSE
user_254,session_50119,12/10/23 02:35,feature_used,feature_3,,Desktop,Social,27/06/23,1947,,FALSE,10.46,Social,Credit Card,high_value,control,Female,27,Delhi,Gold,,,FALSE
user_254,session_50119,12/10/23 03:17,feature_reused,feature_3,,Desktop,Social,27/06/23,1947,,FALSE,10.46,Social,Credit Card,high_value,control,Female,27,Delhi,Gold,,,FALSE
